"can","dep","reg","compct","burcentral","tncc","ncc","nccenr","libelle","typect"
"5388","53","52",,"53062","0",CHATEAU GONTIER SUR MAYENNE,Château-Gontier-sur-Mayenne,Château-Gontier-sur-Mayenne,N
"5389","53","52",,"53161","0",MONTSURS,Montsûrs,Montsûrs,N
"5399","53","52",,"53130","0",LAVAL,Laval,Laval,V
"5401","54","44","1","54039","0",BACCARAT,Baccarat,Baccarat,C
"5402","54","44","1","54157","1",ENTRE SEILLE ET MEURTHE,Entre Seille et Meurthe,Entre Seille et Meurthe,C
"5403","54","44","1","54300","0",GRAND COURONNE,Grand Couronné,Grand Couronné,C
"5404","54","44","1","54273","0",JARNY,Jarny,Jarny,C
"5405","54","44","1","54274","0",JARVILLE LA MALGRANGE,Jarville-la-Malgrange,Jarville-la-Malgrange,C
"5406","54","44","1","54304","0",LAXOU,Laxou,Laxou,C
"5407","54","44","1","54323","0",LONGWY,Longwy,Longwy,C
"5408","54","44","2","54329","0",LUNEVILLE 1,Lunéville-1,Lunéville-1,C
"5409","54","44","2","54329","0",LUNEVILLE 2,Lunéville-2,Lunéville-2,C
"5410","54","44","1","54563","0",MEINE AU SAINTOIS,Meine au Saintois,Meine au Saintois,C
"5411","54","44","1","54382","0",MONT SAINT MARTIN,Mont-Saint-Martin,Mont-Saint-Martin,C
"5412","54","44","4","54395","0",NANCY 1,Nancy-1,Nancy-1,C
"5413","54","44","4","54395","0",NANCY 2,Nancy-2,Nancy-2,C
"5414","54","44","4","54395","0",NANCY 3,Nancy-3,Nancy-3,C
"5415","54","44","1","54397","0",NEUVES MAISONS,Neuves-Maisons,Neuves-Maisons,C
"5416","54","44","1","54318","2",NORD TOULOIS,Nord-Toulois,Le Nord-Toulois,C
"5417","54","44","1","54280","0",PAYS DE BRIEY,Pays de Briey,Pays de Briey,C
"5418","54","44","1","54431","0",PONT A MOUSSON,Pont-à-Mousson,Pont-à-Mousson,C
"5419","54","44","1","54482","0",SAINT MAX,Saint-Max,Saint-Max,C
"5420","54","44","1","54528","0",TOUL,Toul,Toul,C
"5421","54","44","1","54357","0",VAL DE LORRAINE SUD,Val de Lorraine Sud,Val de Lorraine Sud,C
"5422","54","44","1","54547","0",VANDOEUVRE LES NANCY,Vandœuvre-lès-Nancy,Vandœuvre-lès-Nancy,C
"5423","54","44","1","54580","0",VILLERUPT,Villerupt,Villerupt,C
"5498","54","44",,"54329","0",LUNEVILLE,Lunéville,Lunéville,V
"5499","54","44",,"54395","0",NANCY,Nancy,Nancy,V
"5501","55","44","1","55010","1",ANCERVILLE,Ancerville,Ancerville,C
"5502","55","44","2","55029","0",BAR LE DUC 1,Bar-le-Duc-1,Bar-le-Duc-1,C
"5503","55","44","2","55029","0",BAR LE DUC 2,Bar-le-Duc-2,Bar-le-Duc-2,C
"5504","55","44","1","55043","0",BELLEVILLE SUR MEUSE,Belleville-sur-Meuse,Belleville-sur-Meuse,C
"5505","55","44","1","55063","0",BOULIGNY,Bouligny,Bouligny,C
"5506","55","44","1","55117","0",CLERMONT EN ARGONNE,Clermont-en-Argonne,Clermont-en-Argonne,C
"5507","55","44","1","55122","0",COMMERCY,Commercy,Commercy,C
"5508","55","44","1","55154","0",DIEUE SUR MEUSE,Dieue-sur-Meuse,Dieue-sur-Meuse,C
"5509","55","44","1","55181","1",ETAIN,Étain,Étain,C
"5510","55","44","1","55291","0",LIGNY EN BARROIS,Ligny-en-Barrois,Ligny-en-Barrois,C
"5511","55","44","1","55351","0",MONTMEDY,Montmédy,Montmédy,C
"5512","55","44","1","55427","0",REVIGNY SUR ORNAIN,Revigny-sur-Ornain,Revigny-sur-Ornain,C
"5513","55","44","1","55463","0",SAINT MIHIEL,Saint-Mihiel,Saint-Mihiel,C
"5514","55","44","1","55502","0",STENAY,Stenay,Stenay,C
"5515","55","44","1","55533","0",VAUCOULEURS,Vaucouleurs,Vaucouleurs,C
"5516","55","44","2","55545","0",VERDUN 1,Verdun-1,Verdun-1,C
"5517","55","44","2","55545","0",VERDUN 2,Verdun-2,Verdun-2,C
"5598","55","44",,"55029","0",BAR LE DUC,Bar-le-Duc,Bar-le-Duc,V
"5599","55","44",,"55545","0",VERDUN,Verdun,Verdun,V
"5601","56","53","1","56007","1",AURAY,Auray,Auray,C
"5602","56","53","1","56066","0",GOURIN,Gourin,Gourin,C
"5603","56","53","1","56067","0",GRAND CHAMP,Grand-Champ,Grand-Champ,C
"5604","56","53","1","56075","0",GUER,Guer,Guer,C
"5605","56","53","1","56078","0",GUIDEL,Guidel,Guidel,C
"5606","56","53","1","56083","1",HENNEBONT,Hennebont,Hennebont,C
"5607","56","53","1","56098","0",LANESTER,Lanester,Lanester,C
"5608","56","53","4","56121","0",LORIENT 1,Lorient-1,Lorient-1,C
"5609","56","53","2","56121","0",LORIENT 2,Lorient-2,Lorient-2,C
"5610","56","53","2","56140","0",MOREAC,Moréac,Moréac,C
"5611","56","53","1","56143","0",MUZILLAC,Muzillac,Muzillac,C
"5612","56","53","1","56162","0",PLOEMEUR,Ploemeur,Ploemeur,C
"5613","56","53","2","56165","0",PLOERMEL,Ploërmel,Ploërmel,C
"5614","56","53","1","56177","0",PLUVIGNER,Pluvigner,Pluvigner,C
"5615","56","53","1","56178","0",PONTIVY,Pontivy,Pontivy,C
"5616","56","53","1","56184","0",QUESTEMBERT,Questembert,Questembert,C
"5617","56","53","1","56186","0",QUIBERON,Quiberon,Quiberon,C
"5618","56","53","1","56243","0",SENE,Séné,Séné,C
"5619","56","53","4","56260","0",VANNES 1,Vannes-1,Vannes-1,C
"5620","56","53","2","56260","0",VANNES 2,Vannes-2,Vannes-2,C
"5621","56","53","2","56260","0",VANNES 3,Vannes-3,Vannes-3,C
"5689","56","53",,"56197","0",VAL D OUST,Val d'Oust,Val d'Oust,N
"5698","56","53",,"56121","0",LORIENT,Lorient,Lorient,V
"5699","56","53",,"56260","0",VANNES,Vannes,Vannes,V
"5701","57","44","1","57012","1",ALGRANGE,Algrange,Algrange,C
"5702","57","44","1","57089","0",BITCHE,Bitche,Bitche,C
"5703","57","44","1","57097","0",BOULAY MOSELLE,Boulay-Moselle,Boulay-Moselle,C
"5704","57","44","1","57106","0",BOUZONVILLE,Bouzonville,Bouzonville,C
"5705","57","44","1","57487","4",COTEAUX DE MOSELLE,Coteaux de Moselle,Les Coteaux de Moselle,C
"5706","57","44","1","57206","0",FAMECK,Fameck,Fameck,C
"5707","57","44","1","57209","0",FAULQUEMONT,Faulquemont,Faulquemont,C
"5708","57","44","1","57227","0",FORBACH,Forbach,Forbach,C
"5709","57","44","1","57240","0",FREYMING MERLEBACH,Freyming-Merlebach,Freyming-Merlebach,C
"5710","57","44","1","57306","1",HAYANGE,Hayange,Hayange,C
"5711","57","44","4","57463","0",METZ 1,Metz-1,Metz-1,C
"5712","57","44","4","57463","0",METZ 2,Metz-2,Metz-2,C
"5713","57","44","4","57463","0",METZ 3,Metz-3,Metz-3,C
"5714","57","44","1","57465","0",METZERVISSE,Metzervisse,Metzervisse,C
"5715","57","44","1","57480","0",MONTIGNY LES METZ,Montigny-lès-Metz,Montigny-lès-Metz,C
"5716","57","44","1","57155","2",PAYS MESSIN,Pays Messin,Le Pays Messin,C
"5717","57","44","1","57540","0",PHALSBOURG,Phalsbourg,Phalsbourg,C
"5718","57","44","1","57591","0",ROMBAS,Rombas,Rombas,C
"5719","57","44","1","57606","0",SAINT AVOLD,Saint-Avold,Saint-Avold,C
"5720","57","44","1","57628","0",SARRALBE,Sarralbe,Sarralbe,C
"5721","57","44","1","57630","0",SARREBOURG,Sarrebourg,Sarrebourg,C
"5722","57","44","1","57631","0",SARREGUEMINES,Sarreguemines,Sarreguemines,C
"5723","57","44","1","57132","2",SAULNOIS,Saulnois,Le Saulnois,C
"5724","57","44","1","57433","2",SILLON MOSELLAN,Sillon Mosellan,Le Sillon Mosellan,C
"5725","57","44","1","57660","0",STIRING WENDEL,Stiring-Wendel,Stiring-Wendel,C
"5726","57","44","2","57672","0",THIONVILLE,Thionville,Thionville,C
"5727","57","44","2","57757","1",YUTZ,Yutz,Yutz,C
"5798","57","44",,"57463","0",METZ,Metz,Metz,V
"5799","57","44",,"57672","0",THIONVILLE,Thionville,Thionville,V
"5801","58","27","1","58059","3",CHARITE SUR LOIRE,Charité-sur-Loire,La Charité-sur-Loire,C
"5802","58","27","1","58062","0",CHATEAU CHINON,Château-Chinon,Château-Chinon,C
"5803","58","27","1","58079","0",CLAMECY,Clamecy,Clamecy,C
"5804","58","27","1","58083","0",CORBIGNY,Corbigny,Corbigny,C
"5805","58","27","1","58086","0",COSNE COURS SUR LOIRE,Cosne-Cours-sur-Loire,Cosne-Cours-sur-Loire,C
"5806","58","27","1","58095","0",DECIZE,Decize,Decize,C
"5807","58","27","1","58117","0",FOURCHAMBAULT,Fourchambault,Fourchambault,C
"5808","58","27","1","58131","0",GUERIGNY,Guérigny,Guérigny,C
"5809","58","27","1","58134","1",IMPHY,Imphy,Imphy,C
"5810","58","27","1","58149","0",LUZY,Luzy,Luzy,C
"5811","58","27","2","58194","0",NEVERS 1,Nevers-1,Nevers-1,C
"5812","58","27","2","58194","0",NEVERS 2,Nevers-2,Nevers-2,C
"5813","58","27","2","58194","0",NEVERS 3,Nevers-3,Nevers-3,C
"5814","58","27","4","58194","0",NEVERS 4,Nevers-4,Nevers-4,C
"5815","58","27","1","58215","0",POUILLY SUR LOIRE,Pouilly-sur-Loire,Pouilly-sur-Loire,C
"5816","58","27","1","58264","0",SAINT PIERRE LE MOUTIER,Saint-Pierre-le-Moûtier,Saint-Pierre-le-Moûtier,C
"5817","58","27","1","58303","0",VARENNES VAUZELLES,Varennes-Vauzelles,Varennes-Vauzelles,C
"5899","58","27",,"58194","0",NEVERS,Nevers,Nevers,V
"5901","59","32","1","59008","1",ANICHE,Aniche,Aniche,C
"5902","59","32","1","59011","1",ANNOEULLIN,Annœullin,Annœullin,C
"5903","59","32","1","59014","1",ANZIN,Anzin,Anzin,C
"5904","59","32","1","59017","1",ARMENTIERES,Armentières,Armentières,C
"5905","59","32","1","59033","1",AULNOYE AYMERIES,Aulnoye-Aymeries,Aulnoye-Aymeries,C
"5906","59","32","1","59032","1",AULNOY LEZ VALENCIENNES,Aulnoy-lez-Valenciennes,Aulnoy-lez-Valenciennes,C
"5907","59","32","1","59036","1",AVESNES SUR HELPE,Avesnes-sur-Helpe,Avesnes-sur-Helpe,C
"5908","59","32","1","59043","0",BAILLEUL,Bailleul,Bailleul,C
"5909","59","32","1","59122","0",CAMBRAI,Cambrai,Cambrai,C
"5910","59","32","1","59136","2",CATEAU CAMBRESIS,Cateau-Cambrésis,Le Cateau-Cambrésis,C
"5911","59","32","1","59139","0",CAUDRY,Caudry,Caudry,C
"5912","59","32","1","59155","0",COUDEKERQUE BRANCHE,Coudekerque-Branche,Coudekerque-Branche,C
"5913","59","32","1","59163","0",CROIX,Croix,Croix,C
"5914","59","32","1","59172","0",DENAIN,Denain,Denain,C
"5915","59","32","1","59178","0",DOUAI,Douai,Douai,C
"5916","59","32","4","59183","0",DUNKERQUE 1,Dunkerque-1,Dunkerque-1,C
"5917","59","32","2","59183","0",DUNKERQUE 2,Dunkerque-2,Dunkerque-2,C
"5918","59","32","1","59220","0",FACHES THUMESNIL,Faches-Thumesnil,Faches-Thumesnil,C
"5919","59","32","1","59249","0",FOURMIES,Fourmies,Fourmies,C
"5920","59","32","2","59271","0",GRANDE SYNTHE,Grande-Synthe,Grande-Synthe,C
"5921","59","32","1","59295","1",HAZEBROUCK,Hazebrouck,Hazebrouck,C
"5922","59","32","1","59328","0",LAMBERSART,Lambersart,Lambersart,C
"5923","59","32","2","59350","0",LILLE 1,Lille-1,Lille-1,C
"5924","59","32","2","59350","0",LILLE 2,Lille-2,Lille-2,C
"5925","59","32","2","59350","0",LILLE 3,Lille-3,Lille-3,C
"5926","59","32","2","59350","0",LILLE 4,Lille-4,Lille-4,C
"5927","59","32","4","59350","0",LILLE 5,Lille-5,Lille-5,C
"5928","59","32","2","59350","0",LILLE 6,Lille-6,Lille-6,C
"5929","59","32","1","59383","0",MARLY,Marly,Marly,C
"5930","59","32","1","59392","0",MAUBEUGE,Maubeuge,Maubeuge,C
"5931","59","32","1","59449","1",ORCHIES,Orchies,Orchies,C
"5932","59","32","4","59512","0",ROUBAIX 1,Roubaix-1,Roubaix-1,C
"5933","59","32","2","59512","0",ROUBAIX 2,Roubaix-2,Roubaix-2,C
"5934","59","32","1","59526","0",SAINT AMAND LES EAUX,Saint-Amand-les-Eaux,Saint-Amand-les-Eaux,C
"5935","59","32","1","59569","0",SIN LE NOBLE,Sin-le-Noble,Sin-le-Noble,C
"5936","59","32","1","59586","0",TEMPLEUVE,Templeuve,Templeuve,C
"5937","59","32","2","59599","0",TOURCOING 1,Tourcoing-1,Tourcoing-1,C
"5938","59","32","4","59599","0",TOURCOING 2,Tourcoing-2,Tourcoing-2,C
"5939","59","32","1","59606","0",VALENCIENNES,Valenciennes,Valenciennes,C
"5940","59","32","1","59009","0",VILLENEUVE D ASCQ,Villeneuve-d'Ascq,Villeneuve-d'Ascq,C
"5941","59","32","1","59663","0",WORMHOUT,Wormhout,Wormhout,C
"5996","59","32",,"59183","0",DUNKERQUE,Dunkerque,Dunkerque,V
"5997","59","32",,"59350","0",LILLE,Lille,Lille,V
"5998","59","32",,"59512","0",ROUBAIX,Roubaix,Roubaix,V
"5999","59","32",,"59599","0",TOURCOING,Tourcoing,Tourcoing,V
"6001","60","32","2","60057","0",BEAUVAIS 1,Beauvais-1,Beauvais-1,C
"6002","60","32","2","60057","0",BEAUVAIS 2,Beauvais-2,Beauvais-2,C
"6003","60","32","1","60141","0",CHANTILLY,Chantilly,Chantilly,C
"6004","60","32","1","60143","0",CHAUMONT EN VEXIN,Chaumont-en-Vexin,Chaumont-en-Vexin,C
"6005","60","32","1","60157","0",CLERMONT,Clermont,Clermont,C
"6006","60","32","2","60159","0",COMPIEGNE 1,Compiègne-1,Compiègne-1,C
"6007","60","32","2","60159","0",COMPIEGNE 2,Compiègne-2,Compiègne-2,C
"6008","60","32","1","60175","0",CREIL,Creil,Creil,C
"6009","60","32","1","60176","0",CREPY EN VALOIS,Crépy-en-Valois,Crépy-en-Valois,C
"6010","60","32","1","60223","1",ESTREES SAINT DENIS,Estrées-Saint-Denis,Estrées-Saint-Denis,C
"6011","60","32","1","60286","0",GRANDVILLIERS,Grandvilliers,Grandvilliers,C
"6012","60","32","1","60395","0",MERU,Méru,Méru,C
"6013","60","32","1","60414","0",MONTATAIRE,Montataire,Montataire,C
"6014","60","32","1","60439","0",MOUY,Mouy,Mouy,C
"6015","60","32","1","60446","0",NANTEUIL LE HAUDOUIN,Nanteuil-le-Haudouin,Nanteuil-le-Haudouin,C
"6016","60","32","1","60463","0",NOGENT SUR OISE,Nogent-sur-Oise,Nogent-sur-Oise,C
"6017","60","32","1","60471","0",NOYON,Noyon,Noyon,C
"6018","60","32","1","60509","0",PONT SAINTE MAXENCE,Pont-Sainte-Maxence,Pont-Sainte-Maxence,C
"6019","60","32","1","60581","0",SAINT JUST EN CHAUSSEE,Saint-Just-en-Chaussée,Saint-Just-en-Chaussée,C
"6020","60","32","1","60612","0",SENLIS,Senlis,Senlis,C
"6021","60","32","1","60636","0",THOUROTTE,Thourotte,Thourotte,C
"6098","60","32",,"60057","0",BEAUVAIS,Beauvais,Beauvais,V
"6099","60","32",,"60159","0",COMPIEGNE,Compiègne,Compiègne,V
"6101","61","28","1","61214","5",AIGLE,Aigle,L'Aigle,C
"6102","61","28","2","61001","1",ALENCON 1,Alençon-1,Alençon-1,C
"6103","61","28","2","61001","1",ALENCON 2,Alençon-2,Alençon-2,C
"6104","61","28","3","61006","1",ARGENTAN 1,Argentan-1,Argentan-1,C
"6105","61","28","2","61006","1",ARGENTAN 2,Argentan-2,Argentan-2,C
"6106","61","28","1","61007","1",ATHIS DE L ORNE,Athis-de-l'Orne,Athis-de-l'Orne,C
"6107","61","28","2","61483","0",BAGNOLES DE L ORNE,Bagnoles-de-l'Orne,Bagnoles-de-l'Orne,C
"6108","61","28","1","61061","0",BRETONCELLES,Bretoncelles,Bretoncelles,C
"6109","61","28","1","61079","0",CETON,Ceton,Ceton,C
"6110","61","28","1","61143","0",DAMIGNY,Damigny,Damigny,C
"6111","61","28","1","61145","0",DOMFRONT,Domfront,Domfront,C
"6112","61","28","3","61168","3",FERTE MACE,Ferté-Macé,La Ferté-Macé,C
"6113","61","28","2","61169","0",FLERS 1,Flers-1,Flers-1,C
"6114","61","28","2","61169","0",FLERS 2,Flers-2,Flers-2,C
"6115","61","28","3","61243","0",MAGNY LE DESERT,Magny-le-Désert,Magny-le-Désert,C
"6116","61","28","1","61293","0",MORTAGNE AU PERCHE,Mortagne-au-Perche,Mortagne-au-Perche,C
"6117","61","28","1","61341","0",RADON,Radon,Radon,C
"6118","61","28","1","61342","0",RAI,Rai,Rai,C
"6119","61","28","1","61464","0",SEES,Sées,Sées,C
"6120","61","28","1","61491","0",TOUROUVRE,Tourouvre,Tourouvre,C
"6121","61","28","1","61508","0",VIMOUTIERS,Vimoutiers,Vimoutiers,C
"6187","61","28",,"61153","1",ECOUCHE LES VALLEES,Écouché-les-Vallées,Écouché-les-Vallées,N
"6188","61","28",,"61168","3",FERTE MACE,Ferté Macé,La Ferté Macé,N
"6189","61","28",,"61483","0",BAGNOLES DE L ORNE NORMANDIE,Bagnoles de l'Orne Normandie,Bagnoles de l'Orne Normandie,N
"6197","61","28",,"61001","1",ALENCON,Alençon,Alençon,V
"6198","61","28",,"61006","1",ARGENTAN,Argentan,Argentan,V
"6199","61","28",,"61169","0",FLERS,Flers,Flers,V
"6201","62","32","1","62014","1",AIRE SUR LA LYS,Aire-sur-la-Lys,Aire-sur-la-Lys,C
"6202","62","32","2","62041","1",ARRAS 1,Arras-1,Arras-1,C
"6203","62","32","2","62041","1",ARRAS 2,Arras-2,Arras-2,C
"6204","62","32","2","62041","1",ARRAS 3,Arras-3,Arras-3,C
"6205","62","32","1","62048","1",AUCHEL,Auchel,Auchel,C
"6206","62","32","1","62060","1",AUXI LE CHATEAU,Auxi-le-Château,Auxi-le-Château,C
"6207","62","32","1","62063","1",AVESNES LE COMTE,Avesnes-le-Comte,Avesnes-le-Comte,C
"6208","62","32","1","62065","1",AVION,Avion,Avion,C
"6209","62","32","1","62080","0",BAPAUME,Bapaume,Bapaume,C
"6210","62","32","1","62108","0",BERCK,Berck,Berck,C
"6211","62","32","1","62119","0",BETHUNE,Béthune,Béthune,C
"6212","62","32","1","62126","0",BEUVRY,Beuvry,Beuvry,C
"6213","62","32","2","62160","0",BOULOGNE SUR MER 1,Boulogne-sur-Mer-1,Boulogne-sur-Mer-1,C
"6214","62","32","2","62160","0",BOULOGNE SUR MER 2,Boulogne-sur-Mer-2,Boulogne-sur-Mer-2,C
"6215","62","32","1","62173","0",BREBIERES,Brebières,Brebières,C
"6216","62","32","1","62178","0",BRUAY LA BUISSIERE,Bruay-la-Buissière,Bruay-la-Buissière,C
"6217","62","32","1","62186","0",BULLY LES MINES,Bully-les-Mines,Bully-les-Mines,C
"6218","62","32","2","62193","0",CALAIS 1,Calais-1,Calais-1,C
"6219","62","32","2","62193","0",CALAIS 2,Calais-2,Calais-2,C
"6220","62","32","4","62193","0",CALAIS 3,Calais-3,Calais-3,C
"6221","62","32","1","62215","0",CARVIN,Carvin,Carvin,C
"6222","62","32","1","62268","0",DESVRES,Desvres,Desvres,C
"6223","62","32","1","62276","0",DOUVRIN,Douvrin,Douvrin,C
"6224","62","32","1","62318","1",ETAPLES,Étaples,Étaples,C
"6225","62","32","1","62364","0",FRUGES,Fruges,Fruges,C
"6226","62","32","1","62413","0",HARNES,Harnes,Harnes,C
"6227","62","32","2","62427","1",HENIN BEAUMONT 1,Hénin-Beaumont-1,Hénin-Beaumont-1,C
"6228","62","32","2","62427","1",HENIN BEAUMONT 2,Hénin-Beaumont-2,Hénin-Beaumont-2,C
"6229","62","32","1","62498","0",LENS,Lens,Lens,C
"6230","62","32","1","62510","0",LIEVIN,Liévin,Liévin,C
"6231","62","32","1","62516","0",LILLERS,Lillers,Lillers,C
"6232","62","32","1","62525","0",LONGUENESSE,Longuenesse,Longuenesse,C
"6233","62","32","1","62534","0",LUMBRES,Lumbres,Lumbres,C
"6234","62","32","1","62548","0",MARCK,Marck,Marck,C
"6235","62","32","1","62617","0",NOEUX LES MINES,Nœux-les-Mines,Nœux-les-Mines,C
"6236","62","32","1","62643","1",OUTREAU,Outreau,Outreau,C
"6237","62","32","1","62765","0",SAINT OMER,Saint-Omer,Saint-Omer,C
"6238","62","32","1","62767","0",SAINT POL SUR TERNOISE,Saint-Pol-sur-Ternoise,Saint-Pol-sur-Ternoise,C
"6239","62","32","1","62895","0",WINGLES,Wingles,Wingles,C
"6296","62","32",,"62041","1",ARRAS,Arras,Arras,V
"6297","62","32",,"62160","0",BOULOGNE SUR MER,Boulogne-sur-Mer,Boulogne-sur-Mer,V
"6298","62","32",,"62193","0",CALAIS,Calais,Calais,V
"6299","62","32",,"62427","1",HENIN BEAUMONT,Hénin-Beaumont,Hénin-Beaumont,V
"6301","63","84","1","63001","1",AIGUEPERSE,Aigueperse,Aigueperse,C
"6302","63","84","1","63003","1",AMBERT,Ambert,Ambert,C
"6303","63","84","1","63014","1",AUBIERE,Aubière,Aubière,C
"6304","63","84","1","63032","0",BEAUMONT,Beaumont,Beaumont,C
"6305","63","84","2","63040","0",BILLOM,Billom,Billom,C
"6306","63","84","1","63050","0",BRASSAC LES MINES,Brassac-les-Mines,Brassac-les-Mines,C
"6307","63","84","1","63063","0",CEBAZAT,Cébazat,Cébazat,C
"6308","63","84","1","63075","0",CHAMALIERES,Chamalières,Chamalières,C
"6309","63","84","1","63103","0",CHATEL GUYON,Châtel-Guyon,Châtel-Guyon,C
"6310","63","84","4","63113","0",CLERMONT FERRAND 1,Clermont-Ferrand-1,Clermont-Ferrand-1,C
"6311","63","84","4","63113","0",CLERMONT FERRAND 2,Clermont-Ferrand-2,Clermont-Ferrand-2,C
"6312","63","84","4","63113","0",CLERMONT FERRAND 3,Clermont-Ferrand-3,Clermont-Ferrand-3,C
"6313","63","84","4","63113","0",CLERMONT FERRAND 4,Clermont-Ferrand-4,Clermont-Ferrand-4,C
"6314","63","84","4","63113","0",CLERMONT FERRAND 5,Clermont-Ferrand-5,Clermont-Ferrand-5,C
"6315","63","84","4","63113","0",CLERMONT FERRAND 6,Clermont-Ferrand-6,Clermont-Ferrand-6,C
"6316","63","84","1","63124","0",COURNON D AUVERGNE,Cournon-d'Auvergne,Cournon-d'Auvergne,C
"6317","63","84","1","63164","0",GERZAT,Gerzat,Gerzat,C
"6318","63","84","1","63178","1",ISSOIRE,Issoire,Issoire,C
"6319","63","84","1","63195","0",LEZOUX,Lezoux,Lezoux,C
"6320","63","84","1","63210","0",MARINGUES,Maringues,Maringues,C
"6321","63","84","1","63214","4",MARTRES DE VEYRE,Martres-de-Veyre,Les Martres-de-Veyre,C
"6322","63","84","1","63125","4",MONTS DU LIVRADOIS,Monts du Livradois,Les Monts du Livradois,C
"6323","63","84","1","63263","1",ORCINES,Orcines,Orcines,C
"6324","63","84","2","63284","0",PONT DU CHATEAU,Pont-du-Château,Pont-du-Château,C
"6325","63","84","1","63300","0",RIOM,Riom,Riom,C
"6326","63","84","1","63338","0",SAINT ELOY LES MINES,Saint-Éloy-les-Mines,Saint-Éloy-les-Mines,C
"6327","63","84","1","63349","0",SAINT GEORGES DE MONS,Saint-Georges-de-Mons,Saint-Georges-de-Mons,C
"6328","63","84","1","63381","0",SAINT OURS,Saint-Ours,Saint-Ours,C
"6329","63","84","1","63047","2",SANCY,Sancy,Le Sancy,C
"6330","63","84","1","63430","0",THIERS,Thiers,Thiers,C
"6331","63","84","1","63457","0",VIC LE COMTE,Vic-le-Comte,Vic-le-Comte,C
"6389","63","84",,"63226","0",MUR SUR ALLIER,Mur-sur-Allier,Mur-sur-Allier,N
"6399","63","84",,"63113","0",CLERMONT FERRAND,Clermont-Ferrand,Clermont-Ferrand,V
"6401","64","75","4","64024","1",ANGLET,Anglet,Anglet,C
"6402","64","75","1","64061","1",ARTIX ET PAYS DE SOUBESTRE,Artix et Pays de Soubestre,Artix et Pays de Soubestre,C
"6403","64","75","1","64160","0",BAIGURA ET MONDARRAIN,Baïgura et Mondarrain,Baïgura et Mondarrain,C
"6404","64","75","5","64102","0",BAYONNE 1,Bayonne-1,Bayonne-1,C
"6405","64","75","2","64102","0",BAYONNE 2,Bayonne-2,Bayonne-2,C
"6406","64","75","4","64102","0",BAYONNE 3,Bayonne-3,Bayonne-3,C
"6407","64","75","1","64122","0",BIARRITZ,Biarritz,Biarritz,C
"6408","64","75","1","64129","0",BILLERE ET COTEAUX DE JURANCON,Billère et Coteaux de Jurançon,Billère et Coteaux de Jurançon,C
"6409","64","75","1","64410","2",COEUR DE BEARN,Cœur de Béarn,Le Cœur de Béarn,C
"6410","64","75","1","64260","1",HENDAYE COTE BASQUE SUD,Hendaye-Côte Basque-Sud,Hendaye-Côte Basque-Sud,C
"6411","64","75","1","64348","0",LESCAR GAVE ET TERRES DU PONT LONG,"Lescar, Gave et Terres du Pont-Long","Lescar, Gave et Terres du Pont-Long",C
"6412","64","75","1","64371","0",MONTAGNE BASQUE,Montagne Basque,Montagne Basque,C
"6413","64","75","1","64407","0",NIVE ADOUR,Nive-Adour,Nive-Adour,C
"6414","64","75","2","64422","1",OLORON SAINTE MARIE 1,Oloron-Sainte-Marie-1,Oloron-Sainte-Marie-1,C
"6415","64","75","2","64422","1",OLORON SAINTE MARIE 2,Oloron-Sainte-Marie-2,Oloron-Sainte-Marie-2,C
"6416","64","75","1","64430","1",ORTHEZ ET TERRES DES GAVES ET DU SEL,Orthez et Terres des Gaves et du Sel,Orthez et Terres des Gaves et du Sel,C
"6417","64","75","1","64417","1",OUZOM GAVE ET RIVES DU NEEZ,"Ouzom, Gave et Rives du Neez","Ouzom, Gave et Rives du Neez",C
"6418","64","75","4","64445","0",PAU 1,Pau-1,Pau-1,C
"6419","64","75","2","64445","0",PAU 2,Pau-2,Pau-2,C
"6420","64","75","2","64445","0",PAU 3,Pau-3,Pau-3,C
"6421","64","75","2","64445","0",PAU 4,Pau-4,Pau-4,C
"6422","64","75","1","64493","0",PAYS DE BIDACHE AMIKUZE ET OSTIBARRE,"Pays de Bidache, Amikuze et Ostibarre","Pays de Bidache, Amikuze et Ostibarre",C
"6423","64","75","1","64405","0",PAYS DE MORLAAS ET DU MONTANERES,Pays de Morlaàs et du Montanérès,Pays de Morlaàs et du Montanérès,C
"6424","64","75","1","64483","0",SAINT JEAN DE LUZ,Saint-Jean-de-Luz,Saint-Jean-de-Luz,C
"6425","64","75","1","64519","0",TERRES DES LUYS ET COTEAUX DU VIC BILH,Terres des Luys et Coteaux du Vic-Bilh,Terres des Luys et Coteaux du Vic-Bilh,C
"6426","64","75","1","64547","1",USTARITZ VALLEES DE NIVE ET NIVELLE,Ustaritz-Vallées de Nive et Nivelle,Ustaritz-Vallées de Nive et Nivelle,C
"6427","64","75","1","64453","0",VALLEES DE L OUSSE ET DU LAGOIN,Vallées de l'Ousse et du Lagoin,Vallées de l'Ousse et du Lagoin,C
"6496","64","75",,"64024","1",ANGLET,Anglet,Anglet,V
"6497","64","75",,"64102","0",BAYONNE,Bayonne,Bayonne,V
"6498","64","75",,"64422","1",OLORON SAINTE MARIE,Oloron-Sainte-Marie,Oloron-Sainte-Marie,V
"6499","64","75",,"64445","0",PAU,Pau,Pau,V
"6501","65","76","1","65047","1",AUREILHAN,Aureilhan,Aureilhan,C
"6502","65","76","1","65100","0",BORDERES SUR L ECHEZ,Bordères-sur-l'Echez,Bordères-sur-l'Echez,C
